Season,Week,OTU,Domain,Phylum,Class,Order,Family,Genus,rhizo_enriched,rhizo_depleted,pvals_adj.adj...1.,pvals_adj.adj...2.,P
2,12,OTU_226269,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,1.59E-06,3.42E-05,1
2,12,OTU_124206,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,2.29E-06,4.61E-05,1
2,12,OTU_218231,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,2.70E-06,5.11E-05,1
2,12,OTU_213288,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,3.00E-06,5.59E-05,1
2,12,OTU_127716,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,3.74E-06,6.80E-05,1
2,12,OTU_222814,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,3.75E-06,6.80E-05,1
2,12,OTU_42846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,6.25E-06,0.000104009,1
2,12,OTU_64784,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,8.04E-06,0.00012982,1
2,12,OTU_138356,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,8.28E-06,0.000131766,1
2,12,OTU_35570,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,1,0,9.19E-06,0.000142156,1
2,12,OTU_365319,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,9.89E-06,0.000150834,1
2,12,OTU_40843,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,1.23E-05,0.000179448,1
2,12,OTU_210259,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,1,0,1.43E-05,0.000205269,1
2,12,OTU_369165,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,1,0,1.54E-05,0.000212757,1
2,12,OTU_34243,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,1.86E-05,0.000240538,1
2,12,OTU_84979,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,2.32E-05,0.000292882,1
2,12,OTU_239501,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unclassified,1,0,2.41E-05,0.000301817,1
2,12,OTU_56837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,2.71E-05,0.000330828,1
2,12,OTU_40179,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,2.80E-05,0.000338082,1
2,12,OTU_96622,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,2.96E-05,0.000353728,1
2,12,OTU_33264,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,3.13E-05,0.000371519,1
2,12,OTU_257621,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,3.35E-05,0.000391848,1
2,12,OTU_171807,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unclassified,Rhizomicrobium,1,0,3.44E-05,0.000400153,1
2,12,OTU_77823,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Unclassified,1,0,4.07E-05,0.00045949,1
2,12,OTU_230505,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,4.18E-05,0.000467782,1
2,12,OTU_142484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,4.97E-05,0.0005401,1
2,12,OTU_89405,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Pseudochrobactrum,1,0,5.08E-05,0.000546216,1
2,12,OTU_168517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,5.50E-05,0.000583946,1
2,12,OTU_62094,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,5.96E-05,0.000626346,1
2,12,OTU_70694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,6.51E-05,0.000677409,1
2,12,OTU_48943,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,1,0,6.95E-05,0.000715932,1
2,12,OTU_378381,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,7.09E-05,0.000720863,1
2,12,OTU_332276,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,7.41E-05,0.000746927,1
2,12,OTU_34028,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,7.61E-05,0.000754167,1
2,12,OTU_211283,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,9.79E-05,0.000943242,1
2,12,OTU_321396,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.000103306,0.000965366,1
2,12,OTU_35409,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000104313,0.000970644,1
2,12,OTU_65264,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000131792,0.001167,1
2,12,OTU_57703,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000161181,0.001377251,1
2,12,OTU_314136,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.000164778,0.001386409,1
2,12,OTU_62758,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Unclassified,1,0,0.000170546,0.001415311,1
2,12,OTU_135747,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.000171276,0.001415311,1
2,12,OTU_243465,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000179589,0.00146066,1
2,12,OTU_274160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000202557,0.00161165,1
2,12,OTU_264317,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,1,0,0.000206924,0.001628691,1
2,12,OTU_309179,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000228168,0.001722917,1
2,12,OTU_262268,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.000275032,0.001990505,1
2,12,OTU_61972,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000317206,0.002225508,1
2,12,OTU_258528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.000360592,0.00244828,1
2,12,OTU_93210,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000409965,0.002703552,1
2,12,OTU_168991,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000433312,0.002790479,1
2,12,OTU_115280,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.000494363,0.003084151,1
2,12,OTU_48052,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000500382,0.003105497,1
2,12,OTU_35363,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unclassified,1,0,0.000500613,0.003105497,1
2,12,OTU_324797,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000544229,0.003357095,1
2,12,OTU_60209,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,1,0,0.000649026,0.003790589,1
2,12,OTU_2202,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.000699809,0.004012484,1
2,12,OTU_52468,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.000743126,0.004184371,1
2,12,OTU_713,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,1,0,0.000787671,0.00437693,1
2,12,OTU_263629,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000811225,0.004408894,1
2,12,OTU_34239,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000811225,0.004408894,1
2,12,OTU_5562,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.000811225,0.004408894,1
2,12,OTU_231184,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.000813548,0.004408894,1
2,12,OTU_214267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.000822986,0.004437032,1
2,12,OTU_161252,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.000824367,0.004437032,1
2,12,OTU_35335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,1,0,0.000912374,0.004804732,1
2,12,OTU_36474,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,1,0,0.001000537,0.005169834,1
2,12,OTU_127178,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.001048703,0.005355701,1
2,12,OTU_144517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.001048703,0.005355701,1
2,12,OTU_36199,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Phyllobacterium,1,0,0.001242086,0.006241697,1
2,12,OTU_156602,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.001501774,0.007296227,1
2,12,OTU_33897,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.001671016,0.007874572,1
2,12,OTU_217246,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.001731873,0.008040578,1
2,12,OTU_357301,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.00191939,0.008672801,1
2,12,OTU_71633,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,1,0,0.00191939,0.008672801,1
2,12,OTU_160456,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.001936379,0.008690481,1
2,12,OTU_331622,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.0019453,0.008700365,1
2,12,OTU_76000,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.002099546,0.009221207,1
2,12,OTU_163120,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.002135298,0.009340866,1
2,12,OTU_316115,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Inquilinus,1,0,0.002153721,0.009347848,1
2,12,OTU_328882,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.002153721,0.009347848,1
2,12,OTU_142917,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.002173481,0.009395601,1
2,12,OTU_75036,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.002219962,0.009510638,1
2,12,OTU_104584,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.002230409,0.009510638,1
2,12,OTU_83293,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.002230409,0.009510638,1
2,12,OTU_77504,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.002247223,0.009526838,1
2,12,OTU_33043,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.002416338,0.010107198,1
2,12,OTU_37342,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,1,0,0.002728234,0.011198506,1
2,12,OTU_166609,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.003202136,0.012697729,1
2,12,OTU_179691,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.003286658,0.012865422,1
2,12,OTU_44902,Bacteria,Proteobacteria,Alphaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.003292717,0.012866203,1
2,12,OTU_136794,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.003305716,0.012894054,1
2,12,OTU_60132,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.003789182,0.014371407,1
2,12,OTU_212073,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.003937513,0.01468351,1
2,12,OTU_44159,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,1,0,0.004074036,0.01511247,1
2,12,OTU_143865,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.004240424,0.015624114,1
2,12,OTU_37168,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.004414438,0.016023315,1
2,12,OTU_129741,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,1,0,0.004497818,0.01624541,1
2,12,OTU_76953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.00456421,0.016431155,1
2,12,OTU_34259,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.004615013,0.016559754,1
2,12,OTU_125183,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.004771947,0.01690193,1
2,12,OTU_170895,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Aminobacter,1,0,0.004771947,0.01690193,1
2,12,OTU_35985,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,1,0,0.00502051,0.017640062,1
2,12,OTU_104216,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.005168243,0.017983622,1
2,12,OTU_137434,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.00549143,0.018851655,1
2,12,OTU_269837,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified,Unclassified,1,0,0.006079068,0.020624537,1
2,12,OTU_380046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.006735437,0.022581709,1
2,12,OTU_189769,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.007019138,0.023354587,1
2,12,OTU_75099,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unclassified,1,0,0.007046982,0.023376393,1
2,12,OTU_194473,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Unclassified,1,0,0.008251548,0.026608516,1
2,12,OTU_37424,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.008451699,0.027134403,1
2,12,OTU_226123,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.0086972,0.027679785,1
2,12,OTU_125537,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.008758879,0.027835742,1
2,12,OTU_76847,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Unclassified,1,0,0.010449654,0.032094321,1
2,12,OTU_241911,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,1,0,0.010685833,0.032736884,1
2,12,OTU_76153,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,1,0,0.011754548,0.035311883,1
2,12,OTU_296803,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.012087212,0.03616283,1
2,12,OTU_48962,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,1,0,0.012907687,0.038149772,1
2,12,OTU_186801,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unclassified,1,0,0.013663743,0.039742489,1
2,12,OTU_262733,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.014455051,0.041603267,1
2,12,OTU_113210,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,1,0,0.014757961,0.042143671,1
2,12,OTU_217180,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,1,0,0.015091808,0.042914148,1
2,12,OTU_63830,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,1,0,0.0172746,0.048164512,1
2,12,OTU_243897,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,1,0,0.017382605,0.048258155,1
2,12,OTU_300562,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,3.22E-13,1.77E-10,1
2,12,OTU_65615,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,9.26E-10,6.97E-08,1
2,12,OTU_359232,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.92E-09,1.78E-07,1
2,12,OTU_232683,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.83E-07,8.89E-06,1
2,12,OTU_133712,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,4.54E-07,1.26E-05,1
2,12,OTU_214208,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,1.29E-06,2.93E-05,1
2,12,OTU_83897,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,2.53E-06,4.89E-05,1
2,12,OTU_76685,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,4.00E-06,7.19E-05,1
2,12,OTU_9909,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiales_incertae_sedis,Sphaerotilus,1,0,9.56E-06,0.0001468,1
2,12,OTU_215571,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,1.51E-05,0.000210796,1
2,12,OTU_272747,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,1.98E-05,0.000254111,1
2,12,OTU_100823,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Roseateles,1,0,7.62E-05,0.000754167,1
2,12,OTU_178150,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.000110119,0.001011803,1
2,12,OTU_145367,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.000164161,0.001386409,1
2,12,OTU_73121,Bacteria,Proteobacteria,Betaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,0.000171924,0.001415311,1
2,12,OTU_74496,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.000244498,0.001826248,1
2,12,OTU_85423,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000316181,0.002225429,1
2,12,OTU_178697,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Unclassified,1,0,0.000363868,0.002458629,1
2,12,OTU_289893,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000419567,0.002743612,1
2,12,OTU_66521,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,1,0,0.000687955,0.003975656,1
2,12,OTU_35922,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.000907034,0.004799631,1
2,12,OTU_156594,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.001633917,0.007750649,1
2,12,OTU_137752,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.002766829,0.011314631,1
2,12,OTU_88775,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Unclassified,1,0,0.003136369,0.012522666,1
2,12,OTU_55725,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Unclassified,1,0,0.003874207,0.014593068,1
2,12,OTU_167065,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.004950507,0.017449941,1
2,12,OTU_171205,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,1,0,0.007912838,0.025819601,1
2,12,OTU_202597,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Unclassified,Unclassified,1,0,0.018070548,0.049790369,1
2,12,OTU_228950,Bacteria,Proteobacteria,Deltaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,3.52E-08,1.60E-06,1
2,12,OTU_224597,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,4.25E-05,0.00047339,1
2,12,OTU_36622,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,0.000808469,0.004408894,1
2,12,OTU_23689,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,0.003350148,0.013044194,1
2,12,OTU_55414,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unclassified,Unclassified,1,0,0.004718222,0.016847504,1
2,12,OTU_96748,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,1,0,1.00E-12,3.15E-10,1
2,12,OTU_32765,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,1,0,1.27E-07,4.63E-06,1
2,12,OTU_173113,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,1.29E-07,4.63E-06,1
2,12,OTU_33300,Bacteria,Proteobacteria,Gammaproteobacteria,Unclassified,Unclassified,Unclassified,1,0,2.48E-05,0.00030813,1
2,12,OTU_74834,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rudaea,1,0,4.05E-05,0.00045949,1
2,12,OTU_181004,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Rhizobacter,1,0,8.45E-05,0.000824733,1
2,12,OTU_159662,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,1,0,0.000111061,0.001015182,1
2,12,OTU_118429,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Unclassified,1,0,0.00015372,0.001323802,1
2,12,OTU_34344,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,1,0,0.000162015,0.001379009,1
2,12,OTU_70787,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rhodanobacter,1,0,0.000203325,0.00161192,1
2,12,OTU_33023,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,1,0,0.000243701,0.001826248,1
2,12,OTU_66771,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,1,0,0.00029906,0.002125359,1
2,12,OTU_88652,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Dokdonella,1,0,0.00033107,0.002300727,1
2,12,OTU_36891,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Nevskia,1,0,0.000383793,0.002561733,1
2,12,OTU_193222,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Rudaea,1,0,0.001972959,0.008788274,1
2,12,OTU_60126,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteibacter,1,0,0.003682478,0.014028193,1
2,12,OTU_53609,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,1,0,0.004450591,0.016101314,1
